obs_ID,study_ID,year_pub,es,var
obs341,Postawa et al. 2014 Folia Parasitologia,2014,-0.059068603,0.041666667
obs342,Postawa et al. 2014 Folia Parasitologia,2014,0.339465352,0.045454545
obs343,Postawa et al. 2014 Folia Parasitologia,2014,-0.149095025,0.035714286
obs344,Postawa et al. 2014 Folia Parasitologia,2014,0.146029224,0.025
obs345,Piksa et al. 2011 Folia Parasitologia,2011,-0.004000021,0.032258065
obs346,Piksa et al. 2011 Folia Parasitologia,2011,-0.165494508,0.026315789
obs347,Gobush et al. 2011 Endangered Species Research,2011,-0.393258256,0.03030303
obs348,Marcus et al. 2014 Parasitology Research,2014,-0.322402314,0.012048193
obs349,Schulte-Hostedde & Elsasser 2011 Journal of Mammalogy,2011,0.316126175,0.025641026
obs350,Schulte-Hostedde & Elsasser 2011 Journal of Mammalogy,2011,0.133792642,0.025641026
obs351,Santi et al. 2006 Canadian Journal of Zoology,2006,-0.042024722,0.001594896
obs352,Schulte-Hostedde & Elsasser 2011 Journal of Mammalogy,2011,0.329420529,0.027777778
obs353,Santi et al. 2006 Canadian Journal of Zoology,2006,-0.058895301,0.001594896
obs354,Rothermel et al. 2016 Diseases of Aquatic Organisms,2016,0.036245142,0.01369863
obs355,Nalubamba et al. 2015 International Journal of Poultry Science,2015,-0.069109817,0.006944444
obs356,Nalubamba et al. 2015 International Journal of Poultry Science,2015,-0.042024722,0.006944444
obs357,Nalubamba et al. 2015 International Journal of Poultry Science,2015,0.44647846,0.006944444
obs358,Nalubamba et al. 2015 International Journal of Poultry Science,2015,0.438017735,0.006944444
obs359,Waid et al. 1985 Journal of Wildlife Diseases,1985,-0.321054628,0.012345679
obs360,Waid et al. 1985 Journal of Wildlife Diseases,1985,-0.539178624,0.012345679
obs361,Galvan et al. 2012 Journal of Avian Biology,2012,0.194412895,0.007194245
obs362,Puttker et al. 2008 Ecological Research,2008,-0.138886172,0.015151515
obs363,Puttker et al. 2008 Ecological Research,2008,0.166522321,0.015151515
obs364,Gust & Griffiths 2011 Wildlife Research,2011,0.153239304,0.005208333
obs365,Millan 2011 Eur. J. Wild Res,2011,-0.348239793,0.034482759
obs366,Reglero et al. 2007 Veterinary Parasitology,2007,0.922516295,0.015873016
obs367,Reglero et al. 2007 Veterinary Parasitology,2007,-0.580478329,0.028571429
obs368,Lemos et al. 2012 Journal of Fisheries Science,2012,1.97206674,0.166666667
obs369,Sperry et al. 2009 Journal of Zoology,2009,-0.258679585,0.027027027
obs370,Strum 2005 American Journal of Primatology,2005,-0.158309385,0.004237288
obs371,Heylen et al. 2015 Scientific Reports,2015,0.650957351,0.04
obs372,Harper 1999 Animal Behaviour,1999,-0.529501575,0.037037037
obs373,Harper 1999 Animal Behaviour,1999,-0.696278061,0.035714286
obs374,Galvan et al. 2012 Journal of Avian Biology,2012,0.004000021,0.001937984
obs375,Heylen & Matthysen 2008 Functional Ecology,2008,-0.075756273,0.027027027
obs376,Heylen & Matthysen 2008 Functional Ecology,2008,0.010400226,0.004424779
obs377,Heylen & Matthysen 2008 Functional Ecology,2008,-0.122988387,0.025641026
obs378,Gallizzi et al. 2008 Behavioral Ecology,2008,-0.145629186,0.004878049
obs379,Norte et al. 2009 Ibis,2009,-0.246364706,0.005376344
obs380,Norte et al. 2009 Ibis,2009,-0.277423333,0.005376344
obs381,Heylen et al. 2015 Scientific Reports,2015,-0.273912056,0.04
obs382,Galvan et al. 2012 Journal of Avian Biology,2012,-0.016001366,0.001618123
obs383,Dolnik & Hoi 2010 Biol.l J. Linn. Soc,2010,-0.545802252,0.034482759
obs384,Szabo et al. 2002 Acta Parasitologica,2002,-0.550640368,0.010309278
obs385,Szabo et al. 2002 Acta Parasitologica,2002,-0.205859519,0.010309278
obs386,Szabo et al. 2002 Acta Parasitologica,2002,-0.389582211,0.010309278
obs387,Szabo et al. 2002 Acta Parasitologica,2002,-0.25008653,0.010309278
obs388,Szabo et al. 2002 Acta Parasitologica,2002,-0.466047199,0.010309278
obs389,Galvan et al. 2012 Journal of Avian Biology,2012,0.004000021,0.003012048
obs390,Galvan et al. 2012 Journal of Avian Biology,2012,0.02200355,0.004761905
obs391,Butynski 1982 Journal of Zoology,1982,0.076146835,0.002645503
obs392,Butynski 1982 Journal of Zoology,1982,0.048036915,0.001795332
obs393,Comas et al. 2014 Acta Herpetologica,2014,0.08601531,0.00877193
obs394,Comas et al. 2014 Acta Herpetologica,2014,-0.035114924,0.00877193
obs395,Comas et al. 2014 Acta Herpetologica,2014,0.217576156,0.00877193
obs396,Comas et al. 2014 Acta Herpetologica,2014,0.022707159,0.00877193
obs397,Comas et al. 2014 Acta Herpetologica,2014,-0.109860329,0.00877193
obs398,Comas et al. 2014 Acta Herpetologica,2014,0.187027703,0.00877193
obs399,Comas et al. 2014 Acta Herpetologica,2014,0.15107533,0.00877193
obs400,Tompkins et al. 1999 Oecologia,1999,-0.898728284,0.111111111
obs401,Galvan et al. 2012 Journal of Avian Biology,2012,0.281183411,0.011363636
obs402,Gethings et al. 2016 Veterinary Pathology,2016,-1.40713399,0.005649718
obs403,Garvin et al. 2006 Journal of Parasitology,2006,-0.321403967,0.032258065
obs404,Garvin et al. 2006 Journal of Parasitology,2006,-0.180851674,0.032258065
obs405,Galvan et al. 2012 Journal of Avian Biology,2012,0.185084885,0.004464286
obs406,Galvan et al. 2012 Journal of Avian Biology,2012,-0.273630739,0.090909091
obs407,Kleindorfer et al. 2006 Emu,2006,-0.326508472,0.008130081
obs408,Kleindorfer et al. 2006 Emu,2006,-0.325864642,0.052631579
obs409,Galvan et al. 2012 Journal of Avian Biology,2012,0.02500521,0.00212766
obs410,Galvan et al. 2012 Journal of Avian Biology,2012,0.343950879,0.083333333
obs411,Galvan et al. 2012 Journal of Avian Biology,2012,0.049039273,0.005586592
obs412,Garvin et al. 2006 Journal of Parasitology,2006,-0.011735561,0.041666667
obs413,Garvin et al. 2006 Journal of Parasitology,2006,-0.346994628,0.041666667
obs414,Garvin et al. 2006 Journal of Parasitology,2006,-0.007271496,0.016949153
obs415,Garvin et al. 2006 Journal of Parasitology,2006,-0.26913883,0.016949153
obs416,Davis et al. 2009 EcoHealth,2009,1.434609719,0.01010101
obs417,Garrido & Perez-Mellado 2014 Evolutionary Ecology Research,2014,0.076015363,0.045454545
obs418,Garrido & Perez-Mellado 2015 Eur J Wildl Res,2015,-0.270992912,0.009803922
obs419,Garrido & Perez-Mellado 2015 Eur J Wildl Res,2015,-0.189936086,0.005747126
obs420,Amo et al. 2005 Parasitol Res,2005,0.302395787,0.014084507
obs421,Galvan et al. 2012 Journal of Avian Biology,2012,0.482195263,0.142857143
obs422,Stephenson et al. 2015 Biology Letters,2015,-0.153078169,0.00033389
obs423,Stephenson et al. 2015 Biology Letters,2015,-0.158863672,0.00033389
obs424,Guagliardo et al. 2009 Helminthologia,2009,-0.298566264,0.014285714
obs425,Galvan et al. 2012 Journal of Avian Biology,2012,0.611240885,0.0625
obs426,Harper 1999 Animal Behaviour,1999,-0.202732554,0.032258065
obs427,Harper 1999 Animal Behaviour,1999,0.106399703,0.041666667
obs428,Galvan et al. 2012 Journal of Avian Biology,2012,0.059068603,0.014285714
obs429,Amo et al. 2007 Canadian Journal of Zoology,2007,-0.451058706,0.022222222
obs430,Gangloff et al. 2008 Hydrobiologia,2008,-0.638555031,0.038461538
obs431,Gangloff et al. 2008 Hydrobiologia,2008,-0.414667188,0.038461538
obs432,Blanco et al. 1997 Journal of Avian Biology,1997,0.192337169,0.00591716
obs433,Blanco et al. 1997 Journal of Avian Biology,1997,0.161386696,0.004237288
obs434,Crespi et al. 2015 NA,2015,-0.030860716,0.001351351
obs435,Pollock et al. 2009 Arctic,2009,0.298566264,0.045454545
obs436,Taylor et al. 2005 J. Parasitol.,2005,-0.13073985,0.026315789
obs437,Taylor et al. 2005 J. Parasitol.,2005,0.030009005,0.026315789
obs438,Galvan et al. 2012 Journal of Avian Biology,2012,0.069109817,0.015384615
obs439,Kelehear et al. 2012 Parasitology,2012,0.050082048,0.01
obs440,Kelehear et al. 2012 Parasitology,2012,0.033871291,0.003412969
obs441,Francova & Ondrackova 2013 Journal of Fish Biology,2013,-0.867300528,0.055555556
obs442,Francova & Ondrackova 2013 Journal of Fish Biology,2013,-0.59014516,0.055555556
obs443,Francova & Ondrackova 2013 Journal of Fish Biology,2013,-0.536060337,0.0625
obs444,Galvan et al. 2012 Journal of Avian Biology,2012,0.249022949,0.001443001
obs445,Morgan et al. 2005 Journal of Wildlife Diseases,2005,-0.538695667,0.024390244
obs446,Galvan et al. 2012 Journal of Avian Biology,2012,-0.249022949,0.111111111
obs447,Galvan et al. 2012 Journal of Avian Biology,2012,-0.031009936,0.002673797
obs448,Galvan et al. 2012 Journal of Avian Biology,2012,-0.110446916,0.001610306
obs449,Senar et al. 1994 Ardea,1994,-0.336413041,0.03125
obs450,Latta 2003 The Auk,2003,-0.136975779,0.003952569
obs451,Latta 2003 The Auk,2003,-0.185546482,0.001838235
obs452,Gunderson et al. 2009 Journal of Avian Biology,2009,0.375927707,0.034482759
obs453,Gunderson et al. 2009 Journal of Avian Biology,2009,-0.358068157,0.03030303
obs454,Gunderson et al. 2009 Journal of Avian Biology,2009,0.408617676,0.034482759
obs455,Gunderson et al. 2009 Journal of Avian Biology,2009,-0.433997114,0.03030303
obs456,Allender et al. 2016 Journal of Wildlife Diseases,2016,-0.133468879,0.01010101
obs457,Galvan et al. 2012 Journal of Avian Biology,2012,0.415343091,0.055555556
obs458,Godfrey et al. 2009 Parasitology,2009,-0.449849651,0.025641026
obs459,Godfrey et al. 2009 Parasitology,2009,-0.594035558,0.025641026
obs460,Godfrey et al. 2009 Parasitology,2009,-0.377270854,0.01754386
obs461,Godfrey et al. 2009 Parasitology,2009,-0.394779689,0.01754386
obs462,Godfrey et al. 2009 Parasitology,2009,-0.29909414,0.01754386
obs463,Galvan et al. 2012 Journal of Avian Biology,2012,0.203774438,0.004347826
obs464,"Zago et al. 2013 Rev. Bras. Parasitol. Vet., Jaboticabal",2013,-0.470991401,0.037037037
obs465,Monticelli & Ramos 2012 Ibis,2012,-0.128805095,0.002512563
obs466,Galvan et al. 2012 Journal of Avian Biology,2012,-0.143986873,0.020833333
obs467,Galvan et al. 2012 Journal of Avian Biology,2012,-0.083191387,0.032258065
obs468,Quillfeldt et al. 2014 Parasitology,2014,-0.300540275,0.019607843
obs469,Rubio-Godoy et al. 2011 J. Parasitol.,2011,-0.801724935,0.058823529
obs470,Atwill et al. 1997 Applied and Environmental Mircobiology,1997,0.035741317,0.009345794
obs471,Atwill et al. 1997 Applied and Environmental Mircobiology,1997,-0.343609024,0.009345794
obs472,Galvan et al. 2012 Journal of Avian Biology,2012,0.188190607,0.00203666
obs473,Santiago-Alercon et al. 2013 J. Avian. Biol.,2013,-0.06976485,0.003401361
obs474,Renner et al. 2016 International Journal for Parasitology,2016,0.074356539,0.007462687
obs475,Renner et al. 2016 International Journal for Parasitology,2016,0.206809026,0.007462687
obs476,Renner et al. 2016 International Journal for Parasitology,2016,-0.006323446,0.007462687
obs477,Renner et al. 2016 International Journal for Parasitology,2016,-0.025432114,0.007462687
obs478,Renner et al. 2016 International Journal for Parasitology,2016,-0.169801469,0.007462687
obs479,Renner et al. 2016 International Journal for Parasitology,2016,-0.185301511,0.007462687
obs480,Galvan et al. 2012 Journal of Avian Biology,2012,0.089236113,0.006802721
obs481,Galvan et al. 2012 Journal of Avian Biology,2012,0.229970121,0.012345679
obs482,Galvan et al. 2012 Journal of Avian Biology,2012,-0.215264538,0.017857143
obs483,Galvan et al. 2012 Journal of Avian Biology,2012,0.183016366,0.009615385
obs484,Galvan et al. 2012 Journal of Avian Biology,2012,0.155235044,0.076923077
obs485,Anderson et al. 2013 International Journal for Parasitology,2013,-0.063663925,0.006134969
obs486,Gorsich et al. 2014 International Journal for Parasitology,2014,-0.034729061,0.000728863
obs487,Ezenwa & Jolles 2008 Animal Behaviour,2008,-0.014536725,0.006097561
obs488,Ezenwa & Jolles 2008 Animal Behaviour,2008,-0.144570705,0.004484305
obs489,Caron et al. 2003 Ecological Applications,2003,-0.707329989,0.041666667
obs490,Budischak et al. 2012 International Journal for Parasitology: Parasites and Wildlife,2012,-0.042857662,0.003636364
obs491,Budischak et al. 2012 International Journal for Parasitology: Parasites and Wildlife,2012,0.057513244,0.005
obs492,Munang'andu et al. 2010 BMC Veterinary Research,2010,0.907644983,0.012048193
obs493,Ezenwa & Jolles 2008 Animal Behaviour,2008,-0.104590738,0.004484305
obs494,Ezenwa & Jolles 2008 Animal Behaviour,2008,0.059956603,0.006097561
obs495,Caron et al. 2003 Ecological Applications,2003,-0.694449378,0.041666667
obs496,Tella et al. 1995 Ardea,1995,-0.12476859,0.00952381
obs497,Tella et al. 1995 Ardea,1995,-0.03668734,0.0078125
obs498,Tella et al. 1995 Ardea,1995,0.090244188,0.05
obs499,Tella et al. 1995 Ardea,1995,-0.070114671,0.00952381
obs500,Tella et al. 1995 Ardea,1995,-0.018765196,0.05
obs501,Tella et al. 1995 Ardea,1995,0.030009005,0.012195122
obs502,Tella et al. 1995 Ardea,1995,-0.010000333,0.0078125
obs503,Tella et al. 1995 Ardea,1995,0.030009005,0.010638298
obs504,Tella et al. 1995 Ardea,1995,0.202732554,0.111111111
obs505,Smallridge & Bull 2000 Parasitology Research,2000,0.162413138,0.028571429
obs506,Smallridge & Bull 2000 Parasitology Research,2000,-0.162913709,0.003773585
obs507,Smallridge & Bull 2000 Parasitology Research,2000,-0.100335348,0.041666667
obs508,Fokidis et al. 2008 J. Avian. Biol.,2008,-0.13073985,0.023809524
obs509,Hill et al. 2008 Applied and Environmental Mircobiology,2008,-0.339421922,0.006756757
obs510,Harper 1999 Animal Behaviour,1999,-0.59014516,0.037037037
obs511,Harper 1999 Animal Behaviour,1999,-0.201691104,0.04
obs512,Galvan et al. 2012 Journal of Avian Biology,2012,-0.093269519,0.024390244
obs513,Brown et al. 2006 Canadian Journal of Zoology,2006,-0.01059978,0.011235955
obs514,Brown et al. 2006 Canadian Journal of Zoology,2006,-0.030009005,0.011235955
obs515,Mayer et al. 2015 Austral Ecology,2015,0.299741293,0.011111111
obs516,Galvan et al. 2012 Journal of Avian Biology,2012,-0.218407819,0.004347826
obs517,Norte et al. 2013 Parasitology Research,2013,-0.29252021,0.012658228
obs518,Norte et al. 2013 Parasitology Research,2013,-0.264482213,0.012820513
obs519,Galvan et al. 2012 Journal of Avian Biology,2012,-0.038018307,0.010869565
obs520,Norte et al. 2013 Parasitology Research,2013,-0.442277795,0.090909091
obs521,Norte et al. 2013 Parasitology Research,2013,-0.552863456,0.090909091
obs522,Galvan et al. 2012 Journal of Avian Biology,2012,0.284429817,0.076923077
obs523,Descamps 2013 PLoS One,2013,-0.041891556,0.004504505
obs524,Waterman et al. 2013 Canadian Journal of Zoology,2013,-0.070114671,0.034482759
obs525,Waterman et al. 2013 Canadian Journal of Zoology,2013,-0.13073985,0.034482759
obs526,Waterman et al. 2013 Canadian Journal of Zoology,2013,0.123738406,0.016393443
obs527,Waterman et al. 2013 Canadian Journal of Zoology,2013,0.223656109,0.034482759
obs528,Waterman et al. 2013 Canadian Journal of Zoology,2013,-0.192337169,0.034482759
obs529,Waterman et al. 2013 Canadian Journal of Zoology,2013,0.200277873,0.016393443
obs530,Waterman et al. 2013 Canadian Journal of Zoology,2013,-0.298566264,0.034482759
obs531,Waterman et al. 2013 Canadian Journal of Zoology,2013,-0.070114671,0.034482759
obs532,Garvin et al. 2006 Journal of Parasitology,2006,0.002966842,0.018518519
obs533,Garvin et al. 2006 Journal of Parasitology,2006,-0.067599254,0.018518519
obs534,Costa & Macedo 2005 Animal Behavior,2005,-0.192337169,0.012195122
obs535,Costa & Macedo 2005 Animal Behavior,2005,-0.223656109,0.012195122
obs536,Costa & Macedo 2005 Animal Behavior,2005,0.080171325,0.012345679
obs537,Magalhaes et al. 2014 Wilson Journal of Ornithology,2014,0.010000333,0.052631579
obs538,Jeffery et al. 2004 Canadian Journal of Zoology,2004,-0.13871531,0.002754821
obs539,Jeffery et al. 2004 Canadian Journal of Zoology,2004,0.02115879,0.002754821
obs540,Jeffery et al. 2004 Canadian Journal of Zoology,2004,-0.146214727,0.002754821
obs541,Veronesi et al. 2014 Veterinary Parasitology,2014,-0.150615688,0.005681818
obs542,Veronesi et al. 2014 Veterinary Parasitology,2014,-0.147556248,0.005681818
obs543,Vervaeke et al. 2005 Acta Parasitologica,2005,-0.180843621,0.005617978
obs544,Vervaeke et al. 2005 Acta Parasitologica,2005,-0.171459272,0.005617978
obs545,Newman et al. 2002 Canadian Journal of Zoology,2002,-0.371894,0.020833333
obs546,Newman et al. 2002 Canadian Journal of Zoology,2002,-0.874248919,0.020833333
obs547,Newman et al. 2002 Canadian Journal of Zoology,2002,-0.34657359,0.020833333
obs548,Newman et al. 2002 Canadian Journal of Zoology,2002,-0.63372511,0.020833333
obs549,Lyons et al. 2001 Veterinary Parasitology,2001,0.591902902,0.045454545
obs550,Sweazea et al. 2015 Zoology,2015,-0.002182382,0.090909091
obs551,Bonier et al. 2007 Behavioral Ecology,2007,-0.34241787,0.052631579
obs552,Bonier et al. 2007 Behavioral Ecology,2007,-0.396952676,0.05
obs553,Bonier et al. 2007 Behavioral Ecology,2007,-0.34241787,0.052631579
